DATETIME,TA,RH,VW,ISWR,RSWR,ILWR,TSS,PSUM,HS,TSG
,C,%,M/S,W/M2,W/M2,W/M2,C,MM,MM,C
2021-02-08T04:00:00,-3.48,61.71,1.18,0,2.18,238,-8.78,451.358,1139.952,0.33
2021-02-08T05:00:00,-3.43,62.78,1.36,0,1.45,250.5,-7.74,451.104,1137.92,0.31
2021-02-08T06:00:00,-3.62,67.74,1.55,0,1.21,241,-7.89,451.104,1136.904,0.31
2021-02-08T07:00:00,-4.16,70.89,1.96,0,1.16,232.1,-8.36,451.104,1135.126,0.31
2021-02-08T08:00:00,-5.3,72.96,2.23,0,2.04,168.3,-11.33,451.104,1134.11,0.31
2021-02-08T09:00:00,-5.99,77.85,2.82,0,2.2,163.4,-11.68,450.85,1136.904,0.31
2021-02-08T10:00:00,-6.52,80.4,3.34,0,2.1,163.9,-11.4,450.596,1133.094,0.3
2021-02-08T11:00:00,-7.16,82,2.79,0,2.15,160.8,-12.38,450.342,1135.126,0.31
2021-02-08T12:00:00,-7.45,82.6,2.75,0,0,153.1,-12.9,450.342,1134.11,0.31
2021-02-08T13:00:00,-7.97,90.1,2.53,0,0,152.5,-13.18,450.596,1133.094,0.31
2021-02-08T14:00:00,-8.48,93.7,2.01,0,0,153.8,-13.8,450.596,1134.11,0.31
2021-02-08T15:00:00,-8.46,86.4,2.32,0,0,169.2,-12.67,451.104,1131.062,0.3
2021-02-08T16:00:00,-8.69,86.4,2.44,15.07,18.49,153,-13.73,453.136,1133.094,0.3
2021-02-08T17:00:00,-8.26,75.57,2.51,33.85,36.3,152.2,-13.74,455.422,1133.094,0.3
2021-02-08T18:00:00,-6.69,71.39,2.46,249.2,76.58,154.2,-13.22,457.708,1135.126,0.3
2021-02-08T19:00:00,-6.17,65.87,2.08,432.2,121.7,157.1,-12.32,452.882,1132.078,0.3
2021-02-08T20:00:00,-4.03,67.2,1.79,208.9,210.7,153.2,-11.05,450.596,1134.11,0.3
2021-02-08T21:00:00,-2.81,64.47,1.48,659.4,259.1,160.2,-8.44,450.85,1133.094,0.31
2021-02-08T22:00:00,-2.88,63.93,1.96,577.8,281.7,164.5,-7.63,451.104,1133.094,0.31
2021-02-08T23:00:00,-3.21,72.96,1.8,427.3,242.8,177.7,-7.41,451.104,1131.062,0.31
2021-02-09T00:00:00,-5.08,72.32,1.63,197.4,125.4,177.6,-9.83,451.104,1131.062,0.31
2021-02-09T01:00:00,-6.23,67.44,1.19,38.72,30.34,203.3,-11.14,451.104,1126.998,0.31
2021-02-09T02:00:00,-6.3,63.81,1.32,0,2.28,203.8,-11.71,451.104,1131.062,0.31
2021-02-09T03:00:00,-5.52,62.32,2.18,0,1.82,204.8,-10.73,450.85,1131.062,0.31
2021-02-09T04:00:00,-5.9,66.26,1.13,0,1.57,200.5,-11.56,450.85,1130.046,0.29
2021-02-09T05:00:00,-5.81,69.56,0.57,0,1.74,216.2,-11.17,450.85,1130.046,0.3
2021-02-09T06:00:00,-5.8,65.66,0.41,0.31,1.67,228.2,-10.56,450.85,1130.046,0.3
2021-02-09T07:00:00,-5.23,63.82,0.42,0.14,1.46,235.5,-9.98,450.85,1130.046,0.3
2021-02-09T08:00:00,-5.24,63.59,0.36,0,1.89,213.3,-10.98,450.85,1128.014,0.31
2021-02-09T09:00:00,-5.17,64.46,0.45,0,1.57,219.6,-10.76,450.85,1126.998,0.31
2021-02-09T10:00:00,-4.9,60.12,0.32,0,2.07,220.4,-10.83,450.85,1129.03,0.31
2021-02-09T11:00:00,-4.6,62.31,0.3,0.21,1.62,240.5,-9.64,450.85,1128.014,0.31
2021-02-09T12:00:00,-4.22,62.34,0.36,0,0,253.7,-8.36,450.85,1125.982,0.3
2021-02-09T13:00:00,-4.26,62,0.9,0,0,251.5,-7.97,450.85,1130.046,0.3
2021-02-09T14:00:00,-4.34,64.16,1,0,0,248.3,-8.03,451.104,1129.03,0.3
2021-02-09T15:00:00,-4.84,65.09,0.21,0,0,241.4,-8.84,451.104,1126.998,0.31
2021-02-09T16:00:00,-4.41,62.36,0.25,53.95,36.49,237.2,-8.88,451.104,1123.95,0.32
2021-02-09T17:00:00,-3.75,61.03,0.46,117.6,81.9,218.7,-9.02,451.104,1128.014,0.32
2021-02-09T18:00:00,-2.78,52.11,0.87,264,107,179.2,-11.02,451.104,1126.998,0.32
2021-02-09T19:00:00,-1.74,41.84,1.14,428.3,137.9,179.6,-9.72,451.104,1126.998,0.32
2021-02-09T20:00:00,0.09,37.31,1.21,196.1,201.2,169.3,-8.93,451.358,1128.014,0.32
2021-02-09T21:00:00,0.22,43.96,1.54,673.7,267.3,167.2,-6.63,451.866,1126.998,0.32
2021-02-09T22:00:00,0.58,38.8,1.79,608.3,292.1,162.9,-6.03,452.12,1128.014,0.32
2021-02-09T23:00:00,0.26,32.05,2.12,452.8,248.6,161.9,-6.81,452.12,1126.998,0.32
2021-02-10T00:00:00,-1.67,33.52,1.82,206,123.7,163.7,-9.48,452.12,1126.998,0.32
2021-02-10T01:00:00,-3.03,39.17,1.92,41.01,33.36,172.8,-11.02,451.866,1129.03,0.31
2021-02-10T02:00:00,-3.29,44.25,2.06,0,3.36,163,-11.7,451.612,1125.982,0.32
2021-02-10T03:00:00,-3.36,44.85,1.98,0,2.65,163.1,-11.95,451.612,1125.982,0.32
2021-02-10T04:00:00,-3.51,38.66,2.83,0,2.11,161.4,-11.05,451.612,1124.966,0.29
2021-02-10T05:00:00,-3.79,39.52,2.93,0,1.76,159.6,-11.33,451.358,1125.982,0.22
2021-02-10T06:00:00,-4.85,43.08,1.94,0,2.13,154,-13.38,451.358,1123.95,0.2
2021-02-10T07:00:00,-5.37,50.58,1.86,0,2.52,154.7,-13.91,451.104,1124.966,0.19
2021-02-10T08:00:00,-5.64,53.61,2.16,0,2.54,155.5,-13.68,451.104,1126.998,0.18
2021-02-10T09:00:00,-5.62,50.85,2.7,0,2.42,153.2,-13.18,450.85,1126.998,0.15
2021-02-10T10:00:00,-6.05,46.97,2.42,0,2.4,153.7,-13.92,450.85,1130.046,0.14
2021-02-10T11:00:00,-6.14,49.18,2.66,0,2.47,154.8,-13.76,450.342,1119.886,0.13
2021-02-10T12:00:00,-6.42,47.42,2.22,0,0,152.2,-14.05,450.342,1130.046,0.12
2021-02-10T13:00:00,-6.46,52.62,2.19,0,0,154,-14.02,450.342,1130.046,0.11
2021-02-10T14:00:00,-6.06,59.46,1.87,0,0,160.6,-13.68,450.596,1125.982,0.11
2021-02-10T15:00:00,-6.46,55.82,1.08,0,0,160,-14.92,450.85,1121.918,0.13
2021-02-10T16:00:00,-6.56,54.92,0.56,14.44,18.07,165.4,-15.46,450.85,1120.902,0.13
2021-02-10T17:00:00,-5.89,55.86,0.58,32.62,36.34,167.8,-15.52,450.85,1120.902,0.14
2021-02-10T18:00:00,-2.78,45.39,1.06,250.3,86.8,168.8,-13.5,450.85,1118.108,0.16
2021-02-10T19:00:00,-2.15,40.11,1.33,400.5,144.7,171.8,-10.83,451.104,1118.108,0.15
2021-02-10T20:00:00,-1.2,49.57,1.33,199.8,198.4,173.3,-9.87,451.104,1119.886,0.16
2021-02-10T21:00:00,-0.65,50.32,1.9,586.9,267.1,183.1,-6.77,451.358,1118.108,0.17
2021-02-10T22:00:00,0.75,49.77,1.63,518.3,279.8,193.2,-5.14,451.612,1119.886,0.18
2021-02-10T23:00:00,-0.68,53.46,1.69,323,198.3,197,-5.82,451.866,1117.092,0.18
2021-02-11T00:00:00,-1.17,45.35,1.78,238.2,148.4,193.8,-7.17,451.866,1117.092,0.2
2021-02-11T01:00:00,-1.76,47.34,1.74,69.16,56.69,172.4,-9.65,451.612,1117.092,0.22
2021-02-11T02:00:00,-2.66,47.79,1.68,0,4.41,167.8,-11.42,451.612,1119.124,0.21
2021-02-11T03:00:00,-2.86,49.86,1.3,0,3.04,169.4,-12.11,451.612,1118.108,0.23
2021-02-11T04:00:00,-2.63,53.94,1.66,0,3.45,171.8,-11.48,451.612,1118.108,0.23
2021-02-11T05:00:00,-3.08,45.84,1.6,0,3.17,170.1,-11.86,451.612,1117.092,0.23
2021-02-11T06:00:00,-3.29,49.31,1.82,0,2.85,173.7,-11.72,451.612,1115.06,0.21
2021-02-11T07:00:00,-3.78,54.62,1.46,0,2.34,190.9,-11.43,451.612,1116.076,0.22
2021-02-11T08:00:00,-4,55.22,1.98,0,1.62,223.9,-9.53,451.358,1116.076,0.21
2021-02-11T09:00:00,-4.55,60.2,1.94,0,1.07,224.9,-9.5,451.358,1115.06,0.2
2021-02-11T10:00:00,-5.23,63.01,1.51,0,1.28,221.1,-10.09,451.358,1113.028,0.2
2021-02-11T11:00:00,-5.63,67.57,1.52,0,1.78,206.8,-11.07,451.104,1114.044,0.2
2021-02-11T12:00:00,-5.62,70.18,1.89,0,0,245.6,-8.89,451.104,1114.044,0.2
2021-02-11T13:00:00,-5.34,66.93,1.76,0,0,260.4,-7.89,451.104,1114.044,0.19
2021-02-11T14:00:00,-4.65,68.52,1.73,0,0,273.4,-6.85,450.85,1113.028,0.18
2021-02-11T15:00:00,-5.04,77.91,1.49,0,0,278.4,-6.27,450.85,1114.044,0.18
2021-02-11T16:00:00,-4.5,73.93,1.39,38.26,28.2,283.6,-5.92,450.85,1113.028,0.18
2021-02-11T17:00:00,-3.82,87.3,0.91,96.6,73.88,287.3,-5.21,450.85,1110.996,0.17
2021-02-11T18:00:00,-2.34,89.5,0.34,197.9,151.1,304.8,,451.104,1109.98,0.19
2021-02-11T19:00:00,-1.7,90.1,0.7,222.7,174.8,310.9,-3.01,451.612,1113.028,0.19
2021-02-11T20:00:00,-1.56,93.2,0.94,216.8,175.5,308.4,-2.57,452.374,1108.964,0.21
2021-02-11T21:00:00,-2.07,97.5,1.05,131.9,106.9,304.4,-2.56,453.136,1123.95,0.22
2021-02-11T22:00:00,-1.81,98.9,1.19,117.9,96.6,308.8,-2.31,453.39,1129.03,0.24
2021-02-11T23:00:00,-1.53,99.5,0.98,91.9,76.23,310.4,-2.04,454.152,1131.062,0.24
2021-02-12T00:00:00,-1.65,100,0.84,48.66,41.8,309.2,-1.96,454.914,1133.094,0.25
2021-02-12T01:00:00,-1.88,100,0.51,15.28,14.61,306.8,-2.09,455.676,1143,0.26
2021-02-12T02:00:00,-1.87,100,0.34,0.33,0.22,304.6,-2.15,456.184,1147.064,0.26
2021-02-12T03:00:00,-1.69,100,0.29,0.02,0.03,305,-2.04,456.692,1155.954,0.26
2021-02-12T04:00:00,-1.68,100,0.07,0,0,305.4,-2.11,457.454,1165.098,0.26
2021-02-12T05:00:00,-1.83,100,0,0,0,304.8,-2.23,458.216,1178.052,0.26
2021-02-12T06:00:00,-1.94,100,0,0,0,304.2,-2.51,458.978,1160.018,0.27
2021-02-12T07:00:00,-2.03,100,0,0,0.15,303.4,-2.8,459.232,1170.94,0.27
2021-02-12T08:00:00,-2.11,100,0,0,0.09,303.3,-2.97,459.74,1186.942,0.27
2021-02-12T09:00:00,-2.4,100,0,0,0.14,301.3,-3.69,459.994,1179.068,0.27
2021-02-12T10:00:00,-2.27,100,0.01,0,0.23,302.1,-2.73,460.248,1182.116,0.27
2021-02-12T11:00:00,-2.62,100,0,0,0,301.6,-2.91,460.502,1183.894,0.28
2021-02-12T12:00:00,-2.73,100,0.18,0,0,309.9,-3.02,461.01,1184.91,0.28
2021-02-12T13:00:00,-3.09,100,0.34,0,0,311,-3.35,461.518,1186.942,0.28
2021-02-12T14:00:00,-3.6,99.9,0.81,0,0,312.1,-4.04,461.772,1194.054,0.29
2021-02-12T15:00:00,-4.52,100,1.27,0,0,312,-4.7,461.772,1205.992,0.28
2021-02-12T16:00:00,-5.16,99.2,1.22,5.66,7.5,299.2,-5.31,462.026,1203.96,0.28
2021-02-12T17:00:00,-5.46,98.9,1.94,18.47,36.62,290.3,-5.64,462.28,1211.072,0.27
2021-02-12T18:00:00,-5.94,98.3,2.78,37.07,72.4,288.9,-6.12,462.788,1216.914,0.27
2021-02-12T19:00:00,-5.66,98.6,1.96,48.56,94.4,290.7,-5.82,463.042,1205.992,0.27
2021-02-12T20:00:00,-5.09,98.8,1.74,46.99,89.4,293.6,-5.32,463.042,1215.898,0.27
2021-02-12T21:00:00,-4.77,98.9,1.9,58.22,111.3,295,-5.04,463.296,1223.01,0.27
2021-02-12T22:00:00,-4.77,98.9,1.94,50.75,95.4,295,-4.96,463.804,1228.09,0.27
2021-02-12T23:00:00,-4.79,99.1,1.76,44.25,82,295.1,-4.92,464.82,1243.076,0.27
2021-02-13T00:00:00,-4.97,99.1,1.99,21.46,39.27,292.3,-5.14,465.582,1246.124,0.27
2021-02-13T01:00:00,-5.12,99.2,1.83,6.04,10.55,290.5,-5.3,466.09,1247.902,0.28
2021-02-13T02:00:00,-5.01,99.3,1.21,0.23,0.78,290.3,-5.29,466.344,1245.108,0.28
2021-02-13T03:00:00,-4.86,99.6,1.15,0,0.32,290.8,-5.26,466.852,1249.934,0.28
2021-02-13T04:00:00,-4.66,99.6,0.51,0,0.32,291.6,-5.07,467.106,1253.998,0.28
2021-02-13T05:00:00,-4.41,99.8,0.67,0,0.34,292.7,-4.72,467.106,1248.918,0.28
2021-02-13T06:00:00,-3.99,100,0.88,0,0.38,294.4,-4.32,467.106,1263.904,0.27
2021-02-13T07:00:00,-3.48,100,0.39,0,0.41,296.6,-3.77,467.36,1263.904,0.28
2021-02-13T08:00:00,-3.07,100,0.27,0,0.36,298.7,-3.29,468.122,1261.11,0.28
2021-02-13T09:00:00,-2.8,100,0.22,0,0.32,299.9,-3.16,468.884,1275.08,0.28
2021-02-13T10:00:00,-2.61,100,0.09,0,0.28,300.9,-2.92,469.9,1278.89,0.28
2021-02-13T11:00:00,-2.32,100,0.7,0,0.2,302.2,-2.62,470.916,1293.114,0.29
2021-02-13T12:00:00,-2.46,100,0.54,0,0,309.6,-2.69,472.186,1309.878,0.29
2021-02-13T13:00:00,-2.57,100,0.27,0,0,312.6,-2.82,474.472,1325.88,0.29
2021-02-13T14:00:00,-2.65,100,0.52,0,0,314.2,-2.89,475.742,1340.104,0.29
2021-02-13T15:00:00,-3,100,0.6,0,0,311.9,-3.23,476.758,1330.96,0.29
2021-02-13T16:00:00,-2.82,100,0.11,9.66,24.17,311.8,-3.14,477.52,1331.976,0.29
2021-02-13T17:00:00,-2.33,100,0.32,28.55,69.76,307.6,-2.67,478.282,1357.122,0.29
2021-02-13T18:00:00,-2.21,100,0.64,39.88,96.8,308.5,-2.56,479.298,1368.044,0.29
2021-02-13T19:00:00,-1.06,100,0.32,60.74,147.2,311.2,-1.97,480.822,1387.094,0.29
2021-02-13T20:00:00,-1.41,99.4,0.82,56.3,137.7,313.1,-2.07,482.854,1404.112,0.29
2021-02-13T21:00:00,-4.51,98.2,1.13,41.5,97.9,305.2,-4.43,483.87,1397,0.29
2021-02-13T22:00:00,-5.11,98.4,3.44,87,205.5,296.1,-5.23,483.87,1404.874,0.29
2021-02-13T23:00:00,-6.23,98.1,3.32,36.93,83.6,288.3,-6.33,483.616,1395.984,0.29
2021-02-14T00:00:00,-6.55,98.5,3.45,32.73,72.86,284.9,-6.74,483.616,1389.126,0.29
2021-02-14T01:00:00,-6.2,98.5,4.17,28.24,62.36,286.6,-6.33,483.616,1382.014,0.27
2021-02-14T02:00:00,-6.57,98.5,3.46,0.73,1.37,283.6,-6.77,483.616,1373.124,0.24
2021-02-14T03:00:00,-6.62,98.4,2.84,0,0.08,283.4,-6.84,483.616,1371.092,0.22
2021-02-14T04:00:00,-6.77,98.3,2.6,0.03,0.02,282.9,-6.99,483.616,1370.076,0.21
2021-02-14T05:00:00,-7.08,97.9,2.58,0.26,0,281.7,-7.35,483.616,1366.012,0.21
2021-02-14T06:00:00,-7.64,97.7,2.53,0.16,0,279.3,-8.59,483.87,1363.98,0.2
2021-02-14T07:00:00,-7.72,97.7,2.17,0,0.23,278.6,-8.17,483.87,1358.9,0.2
2021-02-14T08:00:00,-8.39,97.1,1.74,0.05,0.08,276.6,-10.7,483.87,1357.884,0.19
2021-02-14T09:00:00,-9.08,97,1.7,0,0.71,272.9,-12.91,484.124,1357.122,0.19
2021-02-14T10:00:00,-9.07,97.1,1.9,0,0.95,272.6,-12.79,485.14,1354.074,0.18
2021-02-14T11:00:00,-8.88,97.1,2.11,0,0.8,273.5,-12.02,486.918,1352.042,0.17
2021-02-14T12:00:00,-8.66,97.3,2.4,0,0,281.5,-11.7,489.204,1350.01,0.15
2021-02-14T13:00:00,-8.4,97.5,2.14,0,0,286.2,-9.99,491.49,1350.01,0.12
2021-02-14T14:00:00,-7.91,97.5,1.78,0,0,291.2,-8.55,493.268,1347.978,0.11
2021-02-14T15:00:00,-7.78,97.7,1.47,0,0,294.3,-8.35,494.792,1345.946,0.12
2021-02-14T16:00:00,-7.01,98.2,1.45,22.51,48.24,286.7,-7.81,496.062,1344.93,0.11
2021-02-14T17:00:00,-5.69,98.2,0.2,53.67,114.2,291.6,-6.73,487.426,1341.882,0.12
2021-02-14T18:00:00,-4.27,98.2,0.14,77.03,168.8,302.2,-5.01,483.87,1340.104,0.13
2021-02-14T19:00:00,-3.42,97.9,0.66,95.8,212.2,308.5,-4.48,483.616,1348.994,0.15
2021-02-14T20:00:00,-3.43,97.9,0.92,87.7,199.8,307.3,-4.44,483.87,1358.9,0.16
2021-02-14T21:00:00,-3.41,98.6,0.48,72.12,163.7,306.9,-4.28,484.124,1360.932,0.18
2021-02-14T22:00:00,-3.91,98.8,0.79,63.16,143.1,306.2,-4.33,484.378,1358.9,0.19
2021-02-14T23:00:00,-4.32,99.2,0.98,41.8,94.8,300.6,-4.59,484.632,1366.012,0.2
2021-02-15T00:00:00,-4.55,99.4,0.83,26.25,59.75,297.7,-4.72,485.14,1367.028,0.21
2021-02-15T01:00:00,-4.84,99.5,0.15,10.91,24.81,294.7,-5.03,485.394,1364.996,0.22
2021-02-15T02:00:00,-5.07,99.6,0.08,0.21,0.58,291.2,-5.58,485.394,1369.06,0.23
2021-02-15T03:00:00,-5.05,99.4,0,0,0.16,290.1,-5.67,485.648,1367.028,0.24
2021-02-15T04:00:00,-5.18,99.6,0,0,0.25,289.2,-5.94,485.902,1371.092,0.23
2021-02-15T05:00:00,-4.78,99.8,0.13,0,0.63,290.3,-5.31,486.156,1386.078,0.24
2021-02-15T06:00:00,-4.7,99.7,0.38,0,0.33,291.4,-5.41,486.664,1383.03,0.24
2021-02-15T07:00:00,-4.45,100,0.59,0,0.71,291.6,-5.23,486.664,1373.124,0.24
2021-02-15T08:00:00,-4.06,100,0.44,0,0.57,293.7,-4.63,486.918,1385.062,0.24
2021-02-15T09:00:00,-3.82,100,0.21,0,0.49,294.7,-4.45,487.426,1386.078,0.25
2021-02-15T10:00:00,-3.82,100,0.25,0,0.18,295.5,-4.21,487.934,1389.888,0.26
2021-02-15T11:00:00,-3.85,100,0.47,0,0.09,295.5,-4.18,488.442,1387.094,0.26
2021-02-15T12:00:00,-3.48,100,0.76,0,0,308,-3.81,489.204,1399.032,0.27
2021-02-15T13:00:00,-3.44,100,0.56,0,0,312,-3.7,490.474,1419.098,0.27
2021-02-15T14:00:00,-3.35,100,0.49,0,0,311,-3.59,491.998,1441.958,0.27
2021-02-15T15:00:00,-3.25,100,0.2,0,0,310.7,-3.51,494.03,1451.102,0.27
2021-02-15T16:00:00,-2.59,100,0.4,7.68,21.88,312.8,-2.93,496.316,1475.994,0.28
2021-02-15T17:00:00,-1.99,100,0.96,19.27,56.23,309,-2.49,498.094,1485.9,0.28
2021-02-15T18:00:00,-1.49,100,1.42,26.92,81.8,307.6,-2.21,499.872,1490.98,0.28
2021-02-15T19:00:00,-1.14,100,0.69,24.53,71.2,308.4,-1.73,500.126,1489.964,0.28
2021-02-15T20:00:00,-0.05,100,1.38,51.32,149.4,311.9,-1.13,500.38,1484.884,0.28
2021-02-15T21:00:00,0.86,100,1.39,63.04,204.8,312.5,-0.51,500.38,1481.074,0.27
2021-02-15T22:00:00,-0.25,100,1.46,109.9,103.7,311.2,-0.89,500.38,1478.026,0.28
2021-02-15T23:00:00,-0.56,100,1.37,97.2,83.7,308.6,-1.16,500.634,1468.882,0.28
2021-02-16T00:00:00,-0.48,100,1.21,82,69.1,308.6,-1.13,501.142,1470.914,0.28
2021-02-16T01:00:00,-1.48,100,2.04,18.07,15.39,303.5,-1.92,501.396,1457.96,0.28
2021-02-16T02:00:00,-2.09,100,2.8,0.68,0.56,301.6,-2.41,501.65,1458.976,0.29
2021-02-16T03:00:00,-2.52,100,2.59,0,0.02,295.8,-2.9,501.904,1458.976,0.29
2021-02-16T04:00:00,-3,100,1.83,0,0.25,292.5,-3.43,501.904,1465.072,0.28
2021-02-16T05:00:00,-3,100,1.75,0,0.14,295.3,-3.25,501.904,1456.944,0.28
2021-02-16T06:00:00,-3.17,100,1.7,0,0,298.3,-3.43,502.412,1453.896,0.29
2021-02-16T07:00:00,-3.44,100,1.33,0,0,297,-3.79,502.666,1464.056,0.29
2021-02-16T08:00:00,-3.6,100,1.94,0,0,295.8,-4,503.174,1482.09,0.29
2021-02-16T09:00:00,-3.59,100,2.39,0.01,0,295.6,-3.91,503.174,1473.962,0.28
2021-02-16T10:00:00,-3.74,100,2.5,0,0.02,295.2,-4.09,503.936,1461.008,0.28
2021-02-16T11:00:00,-3.76,100,2.65,0,0.11,295.7,-3.99,504.19,1489.964,0.28
2021-02-16T12:00:00,-3.75,100,2.42,0,0,302,-3.98,504.444,1493.012,0.28
2021-02-16T13:00:00,-3.78,100,2.31,0,0,303,-4.04,504.698,1461.008,0.28
2021-02-16T14:00:00,-3.94,,,,,,-4.26,,1461.516,0.28
2021-02-16T15:00:00,-4.32,100,2.13,0,0,301,-4.59,505.714,1462.024,0.28
2021-02-16T16:00:00,-4.49,100,2.13,26.66,22.31,294.2,-4.81,506.476,1502.918,0.28
2021-02-16T17:00:00,-4.46,100,2.05,67.74,57.46,293.4,-4.87,506.73,1502.918,0.27
2021-02-16T18:00:00,-4.66,99.9,1.89,48.8,41.85,292.4,-5.03,506.73,1500.886,0.27
2021-02-16T19:00:00,-4.6,100,1.65,71.96,62.77,292.7,-5.14,506.73,1463.04,0.27
2021-02-16T20:00:00,-4.44,99.9,1.64,104.9,95.1,294.3,,507.238,1504.95,0.27
2021-02-16T21:00:00,-4.15,99.7,1.65,135.9,126,296.3,-5.17,507.492,1463.04,0.27
2021-02-16T22:00:00,-4.53,99.7,1.62,97.9,97.1,294.8,-5.34,507.746,1509.014,0.27
2021-02-16T23:00:00,-4.73,99.7,1.71,77.66,76.81,293.4,-5.32,508,1505.966,0.27
2021-02-17T00:00:00,-4.66,99.8,1.73,68.09,69.49,293.2,-5.22,508,1464.056,0.27
2021-02-17T01:00:00,-5.12,99.6,1.82,26.9,27.83,291.2,-5.47,508.254,1465.072,0.28
2021-02-17T02:00:00,-5.31,99.7,1.58,0.82,0.9,288.8,-5.58,508.254,1505.966,0.28
2021-02-17T03:00:00,-5.44,99.5,1.45,0,0,288.5,-5.69,508.254,1462.024,0.28
2021-02-17T04:00:00,-5.59,99.4,1.78,0,0,287.8,-5.83,508.508,1504.95,0.28
2021-02-17T05:00:00,-5.86,99.2,1.77,0,0,286.7,-6.11,508.508,1505.966,0.28
2021-02-17T06:00:00,-6.1,99.1,1.45,0,0,285.5,-6.36,508.508,1501.902,0.28
2021-02-17T07:00:00,-6.24,99,1.24,0,0,284.8,-6.51,508.508,1462.024,0.28
2021-02-17T08:00:00,-6.29,99,1.29,0,0.07,284.4,-6.57,508.508,1500.886,0.28
2021-02-17T09:00:00,-6.16,99.1,1.6,0,0.11,284.9,-6.47,508.762,1464.056,0.28
2021-02-17T10:00:00,-6.31,98.9,1.37,0,0,284.5,-6.6,509.016,1491.996,0.28
2021-02-17T11:00:00,-6.38,98.9,1.37,0,0,283.9,-6.74,509.27,1501.902,0.28
2021-02-17T12:00:00,-6.4,98.8,1.45,0,0,292.7,-6.85,509.524,1465.072,0.28
2021-02-17T13:00:00,-6.58,98.7,1.29,0,0,296,-7.03,509.524,1506.982,0.29
2021-02-17T14:00:00,-6.66,98.6,1.14,0,0,297.1,-7.09,509.778,1504.95,0.29
2021-02-17T15:00:00,-6.75,98.6,0.52,0,0,298.2,-7.2,509.778,1465.072,0.28
2021-02-17T16:00:00,-6.42,98.9,0.4,25.33,28.92,288.7,-7.06,509.778,1496.06,0.28
2021-02-17T17:00:00,-5.27,99.7,1.11,110.5,125.6,288.6,-6.52,510.032,1495.044,0.28
2021-02-17T18:00:00,-4.01,99.4,1.25,197.7,198.4,296.8,-6.11,509.778,1461.008,0.28
2021-02-17T19:00:00,-3.3,99.6,1.53,257.7,238.8,300,-5.56,509.778,1499.108,0.28
2021-02-17T20:00:00,-3.29,100,1.74,296.4,289.5,305.3,-5.01,509.778,1500.124,0.27
2021-02-17T21:00:00,-3.68,100,1.76,380.3,328.2,311.1,-4.57,510.032,1499.108,0.27
2021-02-17T22:00:00,-5.41,100,1.79,146.2,161.2,298.8,-5.65,510.032,1498.092,0.27
2021-02-17T23:00:00,-4.81,100,1.54,202.8,205,300.6,-5.33,510.286,1496.06,0.28
2021-02-18T00:00:00,-4.95,99.6,1.35,169.6,172.2,302.7,-5.32,510.286,1496.06,0.28
2021-02-18T01:00:00,-6.51,98.2,1.84,76.4,76.43,291.8,-7.16,510.286,1494.028,0.28
2021-02-18T02:00:00,-8.04,97.8,1.58,3.93,6.61,279.4,-10.23,510.286,1491.996,0.29
2021-02-18T03:00:00,-8.51,97.9,1.71,0,0.81,275.8,-11.2,510.54,1491.996,0.29
2021-02-18T04:00:00,-8.9,97.7,1.78,0,1.23,274.3,-12.11,510.54,1488.948,0.29
2021-02-18T05:00:00,-9.11,97.6,1.74,0,1.28,273.5,-12.31,510.286,1487.932,0.29
2021-02-18T06:00:00,-9.42,97.3,1.51,0,1.33,272.4,-13.01,510.286,1485.9,0.29
2021-02-18T07:00:00,-9.91,97.4,1.27,0,1.4,269.9,-14.26,510.286,1484.884,0.29
2021-02-18T08:00:00,-10.63,96.4,0.9,0,1.69,267.7,-14.75,510.286,1484.122,0.29
2021-02-18T09:00:00,-10.89,96.5,0.9,0,2.46,265.2,-15.25,510.286,1483.106,0.29
2021-02-18T10:00:00,-11.86,96.3,1.19,0,1.8,263.1,-15.64,510.286,1482.09,0.29
2021-02-18T11:00:00,-11.67,96.3,1.4,0,2.73,262,-15.73,510.286,1482.09,0.29
2021-02-18T12:00:00,-11.8,95.8,1.47,0,0,273.6,-15.67,510.286,1479.042,0.29
2021-02-18T13:00:00,-12.56,96.2,0.21,0,0,279.8,-16.76,510.286,1481.074,0.29
2021-02-18T14:00:00,-12.23,95.9,0.03,0,0,281.1,-16.75,510.286,1479.042,0.3
2021-02-18T15:00:00,-11.61,96,0,0,0,278.3,-15.79,510.286,1477.01,0.29
2021-02-18T16:00:00,-10.69,96,0.01,38.36,38.37,269.3,-15.3,510.286,1473.962,0.29
2021-02-18T17:00:00,-9.21,97.2,0.05,107.5,100.4,272.2,-14.18,510.286,1474.978,0.28
2021-02-18T18:00:00,-4.28,97.9,0.21,352.4,153.9,290,-12.07,510.286,1470.914,0.28
2021-02-18T19:00:00,-1.5,92.8,0.27,598.5,277.9,304.3,-7.69,510.286,1469.898,0.27
2021-02-18T20:00:00,-1.06,95.8,0.62,507.4,318.1,249.7,-4.34,510.286,1467.104,0.27
2021-02-18T21:00:00,-1.87,93.2,0.4,338.9,273,265.6,-4.73,510.286,1467.104,0.27
2021-02-18T22:00:00,-2.79,95,0.25,283.5,226.3,267.3,-5.09,510.286,1464.056,0.28
2021-02-18T23:00:00,-3.95,95.6,0.29,189.3,153.1,264.7,-5.86,510.54,1462.024,0.28
